DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): 192.168.123.45:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 121
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/bitstreams/upload/01-000 HTTP/1.1" 200 56
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/bitstreams/upload/01-001-00 HTTP/1.1" 200 56
DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/moku/claim_ownership HTTP/1.1" 200 62
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 315
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/bitstreams/upload/01-007-00 HTTP/1.1" 200 56
DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/moku/claim_ownership HTTP/1.1" 200 62
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 414
DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/moku/claim_ownership HTTP/1.1" 200 62
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 414
DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/moku/claim_ownership HTTP/1.1" 200 62
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 414
DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/moku/claim_ownership HTTP/1.1" 200 62
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 414
DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/moku/claim_ownership HTTP/1.1" 200 62
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 414
DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/moku/claim_ownership HTTP/1.1" 200 62
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 414
DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/moku/claim_ownership HTTP/1.1" 200 62
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 414
DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/moku/claim_ownership HTTP/1.1" 200 62
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 414
DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/moku/claim_ownership HTTP/1.1" 200 62
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 414
DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/moku/claim_ownership HTTP/1.1" 200 62
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 414
DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/moku/claim_ownership HTTP/1.1" 200 62
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 414
DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/moku/claim_ownership HTTP/1.1" 200 62
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 414
DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/moku/claim_ownership HTTP/1.1" 200 62
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 414
DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/moku/claim_ownership HTTP/1.1" 200 62
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 414
DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/moku/claim_ownership HTTP/1.1" 200 62
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 414
DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/moku/claim_ownership HTTP/1.1" 200 62
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 414
DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/moku/claim_ownership HTTP/1.1" 200 60
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 414
DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/moku/claim_ownership HTTP/1.1" 200 60
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 414
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/slot1/datalogger/set_frontend HTTP/1.1" 200 109
DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/moku/claim_ownership HTTP/1.1" 200 62
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 515
DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/moku/claim_ownership HTTP/1.1" 200 60
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 515
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/slot1/datalogger/set_frontend HTTP/1.1" 200 105
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/slot1/datalogger/set_samplerate HTTP/1.1" 200 74
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/slot1/datalogger/set_acquisition_mode HTTP/1.1" 200 72
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/slot1/datalogger/start_logging HTTP/1.1" 200 206
DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/moku/claim_ownership HTTP/1.1" 200 62
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 515
DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/moku/claim_ownership HTTP/1.1" 200 62
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 515
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/slot1/datalogger/set_frontend HTTP/1.1" 200 105
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/slot1/datalogger/set_samplerate HTTP/1.1" 200 74
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/slot1/datalogger/set_acquisition_mode HTTP/1.1" 200 72
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/slot1/datalogger/start_logging HTTP/1.1" 200 206
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/persist/download/%7B'acquisition_mode':%20'Precision',%20'acquisition_rate':%201000.0,%20'comments':%20'',%20'duration':%2010,%20'file_name':%20'22_652_19700124_085513.li',%20'file_name_prefix':%20'22_652'%7D HTTP/1.1" 200 89
DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/moku/claim_ownership HTTP/1.1" 200 62
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 515
DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/moku/claim_ownership HTTP/1.1" 200 62
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 515
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/slot1/datalogger/set_frontend HTTP/1.1" 200 105
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/slot1/datalogger/set_samplerate HTTP/1.1" 200 74
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/slot1/datalogger/set_acquisition_mode HTTP/1.1" 200 72
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/slot1/datalogger/start_logging HTTP/1.1" 200 206
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/persist/download/%7B'acquisition_mode':%20'Precision',%20'acquisition_rate':%201000.0,%20'comments':%20'',%20'duration':%2010,%20'file_name':%20'22_652_19700124_085743.li',%20'file_name_prefix':%20'22_652'%7D HTTP/1.1" 200 89
DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/moku/claim_ownership HTTP/1.1" 200 62
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 515
DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/moku/claim_ownership HTTP/1.1" 200 62
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 515
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/slot1/datalogger/set_frontend HTTP/1.1" 200 105
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/slot1/datalogger/set_samplerate HTTP/1.1" 200 74
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/slot1/datalogger/set_acquisition_mode HTTP/1.1" 200 72
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/slot1/datalogger/start_logging HTTP/1.1" 200 206
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/persist/download/%7B'acquisition_mode':%20'Precision',%20'acquisition_rate':%201000.0,%20'comments':%20'',%20'duration':%2010,%20'file_name':%20'22_652_19700124_085924.li',%20'file_name_prefix':%20'22_652'%7D HTTP/1.1" 200 89
DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/moku/claim_ownership HTTP/1.1" 200 62
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 515
DEBUG:urllib3.connectionpool:Starting new HTTP connection (1): fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/moku/claim_ownership HTTP/1.1" 200 62
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/moku/describe HTTP/1.1" 200 515
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/slot1/datalogger/set_frontend HTTP/1.1" 200 105
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/slot1/datalogger/set_samplerate HTTP/1.1" 200 74
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/slot1/datalogger/set_acquisition_mode HTTP/1.1" 200 72
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "POST /api/slot1/datalogger/start_logging HTTP/1.1" 200 206
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/slot1/datalogger/logging_progress HTTP/1.1" 200 166
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/slot1/datalogger/logging_progress HTTP/1.1" 200 166
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/slot1/datalogger/logging_progress HTTP/1.1" 200 167
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/slot1/datalogger/logging_progress HTTP/1.1" 200 167
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/slot1/datalogger/logging_progress HTTP/1.1" 200 167
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/slot1/datalogger/logging_progress HTTP/1.1" 200 167
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/slot1/datalogger/logging_progress HTTP/1.1" 200 167
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/slot1/datalogger/logging_progress HTTP/1.1" 200 167
DEBUG:urllib3.connectionpool:http://fe80:0000:0000:0000:7269:79ff:feb9:1a40%9:80 "GET /api/slot1/datalogger/logging_progress HTTP/1.1" 200 167
